scen,SSB_status,cont_type,item,bev_type,"Climate
[ t CO2eq (100yr) ]","Water Use
[ M Liter (Blue) ]","Plastic Pollution
[ kg plastic ]"
scen0,SSB,bag_in_box,cont,Soda,3.782539666515904,0.07559298382065807,7.437686913573725
scen0,SSB,carton,cont,Soda,3.094438820182244e-4,1.2238149678122248e-5,6.906015610226426e-4
scen0,non_SSB,glass,cont,Soda,1.8602099703114745,0.006562606243937282,0.1440178687661798
scen0,SSB,glass,cont,Soda,0.7959988171421248,0.00280819202719837,0.06162640509125637
scen0,non_SSB,plastic,cont,Soda,3.623512426454836,0.10400946446117044,20.531253639710634
scen0,SSB,plastic,cont,Soda,13.95696346591523,0.40062131013973995,79.08181985710435
scen0,non_SSB,alum_can,cont,Tea,0.2323732332305788,0.0036013630240957877,0.022499519092961492
scen0,SSB,alum_can,cont,Tea,13.89274885648612,0.2153123719940312,1.3451642592589914
scen0,non_SSB,bag_in_box,cont,Tea,0.1944894100375717,0.003886815769945786,0.38242859755586894
scen0,SSB,bag_in_box,cont,Tea,0.023884607459858393,4.773271147051574e-4,0.04696480354524981
scen0,non_SSB,glass,cont,Tea,1.2047477294711602,0.004250211050354099,0.09327183660362753
scen0,SSB,glass,cont,Tea,21.890546980885134,0.07722732519055624,1.6947710057618557
scen0,non_SSB,plastic,cont,Tea,0.9942683034528386,0.028539522320342514,5.6336428088607935
scen0,SSB,plastic,cont,Tea,3.999201973163244,0.11479327418996217,22.65995542556454
scen0,non_SSB,plastic,cont,"Water, bottled",20.285096944596,0.582264339525,114.937779
scen0,non_SSB,steel_bott_reuse,cont,"Water, Filtered tap",0,0,0
scen1,non_SSB,alum_can,cont,Coffee,0,0,0
scen1,SSB,alum_can,cont,Coffee,0,0,0
scen1,non_SSB,glass,cont,Coffee,0,0,0
scen1,SSB,glass,cont,Coffee,0,0,0
scen1,non_SSB,plastic,cont,Coffee,0,0,0
scen1,SSB,plastic,cont,Coffee,0,0,0
scen1,non_SSB,alum_can,cont,Coffee + milk,0,0,0
scen1,SSB,alum_can,cont,Coffee + milk,0,0,0
scen1,non_SSB,glass,cont,Coffee + milk,0,0,0
scen1,SSB,glass,cont,Coffee + milk,0,0,0
scen1,non_SSB,plastic,cont,Coffee + milk,0,0,0
scen1,SSB,plastic,cont,Coffee + milk,0,0,0
scen1,non_SSB,alum_can,cont,Juice,0,0,0
scen1,SSB,alum_can,cont,Juice,0,0,0
scen1,SSB,bag_in_box,cont,Juice,0,0,0
scen1,non_SSB,carton,cont,Juice,0,0,0
scen1,SSB,carton,cont,Juice,0,0,0
scen1,non_SSB,glass,cont,Juice,0,0,0
scen1,SSB,glass,cont,Juice,0,0,0
scen1,non_SSB,plastic,cont,Juice,0,0,0
scen1,SSB,plastic,cont,Juice,0,0,0
scen1,non_SSB,carton,cont,Almond milk,0,0,0
scen1,SSB,carton,cont,Almond milk,0,0,0
scen1,SSB,plastic,cont,Almond milk,0,0,0
scen1,SSB,bag_in_box,cont,"Milk, animal",0,0,0
scen1,non_SSB,carton,cont,"Milk, animal",0,0,0
scen1,SSB,carton,cont,"Milk, animal",0,0,0
scen1,non_SSB,plastic,cont,"Milk, animal",0,0,0
scen1,SSB,plastic,cont,"Milk, animal",0,0,0
scen1,non_SSB,bag_in_box,cont,Plant milk,0,0,0
scen1,SSB,bag_in_box,cont,Plant milk,0,0,0
scen1,non_SSB,carton,cont,Plant milk,0,0,0
scen1,SSB,carton,cont,Plant milk,0,0,0
scen1,non_SSB,carton,cont,Soy milk,0,0,0
scen1,SSB,carton,cont,Soy milk,0,0,0
scen1,SSB,glass,cont,Probiotic,0,0,0
scen1,non_SSB,plastic,cont,Probiotic,0,0,0
scen1,non_SSB,alum_can,cont,Soda,0,0,0
scen1,SSB,alum_can,cont,Soda,0,0,0
scen1,non_SSB,bag_in_box,cont,Soda,0,0,0
scen1,SSB,bag_in_box,cont,Soda,0,0,0
scen1,SSB,carton,cont,Soda,0,0,0
scen1,non_SSB,glass,cont,Soda,0,0,0
scen1,SSB,glass,cont,Soda,0,0,0
scen1,non_SSB,plastic,cont,Soda,0,0,0
scen1,SSB,plastic,cont,Soda,0,0,0
scen1,non_SSB,alum_can,cont,Tea,0,0,0
scen1,SSB,alum_can,cont,Tea,0,0,0
scen1,non_SSB,bag_in_box,cont,Tea,0,0,0
scen1,SSB,bag_in_box,cont,Tea,0,0,0
scen1,non_SSB,glass,cont,Tea,0,0,0
scen1,SSB,glass,cont,Tea,0,0,0
scen1,non_SSB,plastic,cont,Tea,0,0,0
scen1,SSB,plastic,cont,Tea,0,0,0
scen1,non_SSB,plastic,cont,"Water, bottled",0,0,0
scen1,non_SSB,steel_bott_reuse,cont,"Water, Filtered tap",16.050579337092998,0.18882813138299998,2.352119225
scen2_1,non_SSB,alum_can,cont,Coffee,0.10372219506331345,0.001607505618809422,0.010042892960374738
scen2_1,SSB,alum_can,cont,Coffee,0,0,0
scen2_1,non_SSB,glass,cont,Coffee,1.8455279095296193,0.006510809626728131,0.14288118036183575
scen2_1,SSB,glass,cont,Coffee,0,0,0
scen2_1,non_SSB,plastic,cont,Coffee,0.11542586889955046,0.003313189357805877,0.6540167417831252
scen2_1,SSB,plastic,cont,Coffee,0,0,0
scen2_1,non_SSB,alum_can,cont,Coffee + milk,0.014344494173971387,2.223136038488443e-4,0.0013889044622703687
scen2_1,SSB,alum_can,cont,Coffee + milk,0,0,0
scen2_1,non_SSB,glass,cont,Coffee + milk,0.8241131335161297,0.002907376093042926,0.06380302170476926
scen2_1,SSB,glass,cont,Coffee + milk,0,0,0
scen2_1,non_SSB,plastic,cont,Coffee + milk,0.04210496005232047,0.0012085826763634012,0.23857172615518016
scen2_1,SSB,plastic,cont,Coffee + milk,0,0,0
scen2_1,non_SSB,alum_can,cont,Juice,0.16371008159273076,0.002537208895891802,0.01585121511327845
scen2_1,SSB,alum_can,cont,Juice,0,0,0
scen2_1,SSB,bag_in_box,cont,Juice,0,0,0
scen2_1,non_SSB,carton,cont,Juice,0.36260637067867396,0.01434066496859983,0.809246975555649
scen2_1,SSB,carton,cont,Juice,0,0,0
scen2_1,non_SSB,glass,cont,Juice,1.2971937736424541,0.004576350032720832,0.10042902986132445
scen2_1,SSB,glass,cont,Juice,0,0,0
scen2_1,non_SSB,plastic,cont,Juice,22.36491740835968,0.6419636001187016,126.72228983949248
scen2_1,SSB,plastic,cont,Juice,0,0,0
scen2_1,non_SSB,carton,cont,Almond milk,0.16282793533800002,0.006439657593,0.363391338
scen2_1,SSB,carton,cont,Almond milk,0,0,0
scen2_1,SSB,plastic,cont,Almond milk,0,0,0
scen2_1,SSB,bag_in_box,cont,"Milk, animal",0,0,0
scen2_1,non_SSB,carton,cont,"Milk, animal",0.5046432227488746,0.01995805912778392,1.1262378015582968
scen2_1,SSB,carton,cont,"Milk, animal",0,0,0
scen2_1,non_SSB,plastic,cont,"Milk, animal",32.41495989793641,0.9304404739721693,183.6670294067988
scen2_1,SSB,plastic,cont,"Milk, animal",0,0,0
scen2_1,non_SSB,bag_in_box,cont,Plant milk,0,0,0
scen2_1,SSB,bag_in_box,cont,Plant milk,0,0,0
scen2_1,non_SSB,carton,cont,Plant milk,0,0,0
scen2_1,SSB,carton,cont,Plant milk,0,0,0
scen2_1,non_SSB,carton,cont,Soy milk,3.3542518695320003,0.13265680410199998,7.485853532
scen2_1,SSB,carton,cont,Soy milk,0,0,0
scen2_1,SSB,glass,cont,Probiotic,0,0,0
scen2_1,non_SSB,plastic,cont,Probiotic,0.24354605516400002,0.006990756974999999,1.379961
scen2_1,non_SSB,alum_can,cont,Soda,18.003687937954304,0.2790244605013127,1.7432055958948467
scen2_1,SSB,alum_can,cont,Soda,0,0,0
scen2_1,non_SSB,bag_in_box,cont,Soda,2.312733383681967,0.04621932158485446,4.547576057078242
scen2_1,SSB,bag_in_box,cont,Soda,0,0,0
scen2_1,SSB,carton,cont,Soda,0,0,0
scen2_1,non_SSB,glass,cont,Soda,5.600275758385787,0.01975712701593537,0.4335745921685255
scen2_1,SSB,glass,cont,Soda,0,0,0
scen2_1,non_SSB,plastic,cont,Soda,10.908805525156316,0.31312684684033265,61.81059336462378
scen2_1,SSB,plastic,cont,Soda,0,0,0
scen2_1,non_SSB,alum_can,cont,Tea,0.6995737865364413,0.010842122960689949,0.06773617403469831
scen2_1,SSB,alum_can,cont,Tea,0,0,0
scen2_1,non_SSB,bag_in_box,cont,Tea,0.5855222270209306,0.011701495856247825,1.1513246097777063
scen2_1,SSB,bag_in_box,cont,Tea,0,0,0
scen2_1,non_SSB,glass,cont,Tea,3.626966493559171,0.012795519504283297,0.2808005509191384
scen2_1,SSB,glass,cont,Tea,0,0,0
scen2_1,non_SSB,plastic,cont,Tea,2.9933053485100545,0.08591997201231855,16.960425161695902
scen2_1,SSB,plastic,cont,Tea,0,0,0
scen2_1,non_SSB,plastic,cont,"Water, bottled",61.069526175280004,1.7529424395000002,346.02722000000006
scen2_1,non_SSB,steel_bott_reuse,cont,"Water, Filtered tap",0,0,0
scen2_2,non_SSB,alum_can,cont,Coffee,0.053102889503483,8.229983293330606e-4,0.005141682885177558
scen2_2,SSB,alum_can,cont,Coffee,0,0,0
scen2_2,non_SSB,glass,cont,Coffee,0.9448591460634154,0.0033333541001066475,0.07315120479517748
scen2_2,SSB,glass,cont,Coffee,0,0,0
scen2_2,non_SSB,plastic,cont,Coffee,0.059094846173230756,0.001696261135471392,0.3348384475582829
scen2_2,SSB,plastic,cont,Coffee,0,0,0
scen2_2,non_SSB,alum_can,cont,Coffee + milk,0.2060525217555696,0.003193439806106504,0.01995101838081333
scen2_2,SSB,alum_can,cont,Coffee + milk,0,0,0
scen2_2,non_SSB,glass,cont,Coffee + milk,11.838032579845898,0.04176321370400003,0.9165031097261243
scen2_2,SSB,glass,cont,Coffee + milk,0,0,0
scen2_2,non_SSB,plastic,cont,Coffee + milk,0.6048197372439087,0.01736077307394018,3.4269807772694842
scen2_2,SSB,plastic,cont,Coffee + milk,0,0,0
scen2_2,non_SSB,alum_can,cont,Juice,0.17540630283154543,0.002718479079662555,0.016983700767583938
scen2_2,SSB,alum_can,cont,Juice,0,0,0
scen2_2,SSB,bag_in_box,cont,Juice,0,0,0
scen2_2,non_SSB,carton,cont,Juice,0.3885126819626195,0.01536522978802089,0.8670634006093447
scen2_2,SSB,carton,cont,Juice,0,0,0
scen2_2,non_SSB,glass,cont,Juice,1.389871421949293,0.004903306087767697,0.10760415396259869
scen2_2,SSB,glass,cont,Juice,0,0,0
scen2_2,non_SSB,plastic,cont,Juice,23.962772711167176,0.687828510948895,135.77592858569486
scen2_2,SSB,plastic,cont,Juice,0,0,0
scen2_2,non_SSB,carton,cont,Almond milk,7.33147466278,0.28995139182999996,16.362022779999997
scen2_2,SSB,carton,cont,Almond milk,0,0,0
scen2_2,SSB,plastic,cont,Almond milk,0,0,0
scen2_2,SSB,bag_in_box,cont,"Milk, animal",0,0,0
scen2_2,non_SSB,carton,cont,"Milk, animal",0.23571989579096445,0.009322450804282845,0.526068012512031
scen2_2,SSB,carton,cont,"Milk, animal",0,0,0
scen2_2,non_SSB,plastic,cont,"Milk, animal",15.141094985064672,0.43461067478470233,85.79125029397444
scen2_2,SSB,plastic,cont,"Milk, animal",0,0,0
scen2_2,non_SSB,bag_in_box,cont,Plant milk,0.1111364850692193,0.0022210311743962726,0.21852999664146117
scen2_2,SSB,bag_in_box,cont,Plant milk,0,0,0
scen2_2,non_SSB,carton,cont,Plant milk,0.24984477201553063,0.009881073415574315,0.5575912131205422
scen2_2,SSB,carton,cont,Plant milk,0,0,0
scen2_2,non_SSB,carton,cont,Soy milk,4.465792326584,0.17661695092399998,9.966534584
scen2_2,SSB,carton,cont,Soy milk,0,0,0
scen2_2,SSB,glass,cont,Probiotic,0,0,0
scen2_2,non_SSB,plastic,cont,Probiotic,1.163276956984,0.03339075435,6.591266000000001
scen2_2,non_SSB,alum_can,cont,Soda,26.046861955311165,0.4036790478639384,2.5219852550475963
scen2_2,SSB,alum_can,cont,Soda,0,0,0
scen2_2,non_SSB,bag_in_box,cont,Soda,3.345950418147976,0.06686787135711868,6.579212336839376
scen2_2,SSB,bag_in_box,cont,Soda,0,0,0
scen2_2,SSB,carton,cont,Soda,0,0,0
scen2_2,non_SSB,glass,cont,Soda,8.1022071751664,0.028583652515590696,0.627274677747338
scen2_2,SSB,glass,cont,Soda,0,0,0
scen2_2,non_SSB,plastic,cont,Soda,15.78233040865338,0.45301672536536663,89.42456669392612
scen2_2,SSB,plastic,cont,Soda,0,0,0
scen2_2,non_SSB,alum_can,cont,Tea,1.73244903513693,0.026849813162781816,0.16774423457355692
scen2_2,SSB,alum_can,cont,Tea,0,0,0
scen2_2,non_SSB,bag_in_box,cont,Tea,1.450007757260066,0.028977994310196084,2.8511806012829912
scen2_2,SSB,bag_in_box,cont,Tea,0,0,0
scen2_2,non_SSB,glass,cont,Tea,8.981946898482375,0.031687272802233046,0.6953843223804655
scen2_2,SSB,glass,cont,Tea,0,0,0
scen2_2,non_SSB,plastic,cont,Tea,7.412726238029683,0.21277522897004583,42.001391093234716
scen2_2,SSB,plastic,cont,Tea,0,0,0
scen2_2,non_SSB,plastic,cont,"Water, bottled",20.285096944596,0.582264339525,114.937779
scen2_2,non_SSB,steel_bott_reuse,cont,"Water, Filtered tap",0,0,0
scen2_3,non_SSB,alum_can,cont,Coffee,0.034452864258646944,5.339568146050767e-4,0.0033358957329885346
scen2_3,SSB,alum_can,cont,Coffee,0,0,0
scen2_3,non_SSB,glass,cont,Coffee,0.6130194459706145,0.002162661908057677,0.04746010156376574
scen2_3,SSB,glass,cont,Coffee,0,0,0
scen2_3,non_SSB,plastic,cont,Coffee,0.03834041297241276,0.0011005249468351637,0.2172413533456582
scen2_3,SSB,plastic,cont,Coffee,0,0,0
scen2_3,non_SSB,alum_can,cont,Coffee + milk,0.004764734252399999,7.384472607999999e-5,4.6134499999999994e-4
scen2_3,SSB,alum_can,cont,Coffee + milk,0,0,0
scen2_3,non_SSB,glass,cont,Coffee + milk,0.27374127156341993,9.657276364799999e-4,0.02119311
scen2_3,SSB,glass,cont,Coffee + milk,0,0,0
scen2_3,non_SSB,plastic,cont,Coffee + milk,0.013985780392399998,4.0144847249999984e-4,0.0792451
scen2_3,SSB,plastic,cont,Coffee + milk,0,0,0
scen2_3,non_SSB,alum_can,cont,Juice,0.054378594658649644,8.427694420020777e-4,0.005265202931340449
scen2_3,SSB,alum_can,cont,Juice,0,0,0
scen2_3,SSB,bag_in_box,cont,Juice,0,0,0
scen2_3,non_SSB,carton,cont,Juice,0.12044478055318013,0.004763452561235626,0.26880270802108486
scen2_3,SSB,carton,cont,Juice,0,0,0
scen2_3,non_SSB,glass,cont,Juice,0.43088106562741646,0.0015200987075708237,0.033358907732856914
scen2_3,SSB,glass,cont,Juice,0,0,0
scen2_3,non_SSB,plastic,cont,Juice,7.428820305330358,0.21323719380524941,42.092581998344436
scen2_3,SSB,plastic,cont,Juice,0,0,0
scen2_3,non_SSB,carton,cont,Almond milk,0.054085473286,0.002139018271,0.12070528599999998
scen2_3,SSB,carton,cont,Almond milk,0,0,0
scen2_3,SSB,plastic,cont,Almond milk,0,0,0
scen2_3,SSB,bag_in_box,cont,"Milk, animal",0,0,0
scen2_3,non_SSB,carton,cont,"Milk, animal",0.16762430902716577,0.006629348656650632,0.3740956477293832
scen2_3,SSB,carton,cont,"Milk, animal",0,0,0
scen2_3,non_SSB,plastic,cont,"Milk, animal",10.767082584479224,0.3090588251456732,61.00757427729754
scen2_3,SSB,plastic,cont,"Milk, animal",0,0,0
scen2_3,non_SSB,bag_in_box,cont,Plant milk,0,0,0
scen2_3,SSB,bag_in_box,cont,Plant milk,0,0,0
scen2_3,non_SSB,carton,cont,Plant milk,0,0,0
scen2_3,SSB,carton,cont,Plant milk,0,0,0
scen2_3,non_SSB,carton,cont,Soy milk,1.1141620197260003,0.044063826611,2.486531726
scen2_3,SSB,carton,cont,Soy milk,0,0,0
scen2_3,SSB,glass,cont,Probiotic,0,0,0
scen2_3,non_SSB,plastic,cont,Probiotic,0.0808972202892,0.0023220774674999997,0.45837330000000004
scen2_3,non_SSB,alum_can,cont,Soda,5.9801769143975685,0.09268187956782512,0.5790301352448091
scen2_3,SSB,alum_can,cont,Soda,0,0,0
scen2_3,non_SSB,bag_in_box,cont,Soda,0.7682067606323436,0.015352394514580231,1.5105410317446626
scen2_3,SSB,bag_in_box,cont,Soda,0,0,0
scen2_3,SSB,carton,cont,Soda,0,0,0
scen2_3,non_SSB,glass,cont,Soda,1.8602099703114745,0.006562606243937282,0.1440178687661798
scen2_3,SSB,glass,cont,Soda,0,0,0
scen2_3,non_SSB,plastic,cont,Soda,3.623512426454836,0.10400946446117044,20.531253639710634
scen2_3,SSB,plastic,cont,Soda,0,0,0
scen2_3,non_SSB,alum_can,cont,Tea,0.2323732332305788,0.0036013630240957877,0.022499519092961492
scen2_3,SSB,alum_can,cont,Tea,0,0,0
scen2_3,non_SSB,bag_in_box,cont,Tea,0.1944894100375717,0.003886815769945786,0.38242859755586894
scen2_3,SSB,bag_in_box,cont,Tea,0,0,0
scen2_3,non_SSB,glass,cont,Tea,1.2047477294711602,0.004250211050354099,0.09327183660362753
scen2_3,SSB,glass,cont,Tea,0,0,0
scen2_3,non_SSB,plastic,cont,Tea,0.9942683034528386,0.028539522320342514,5.6336428088607935
scen2_3,SSB,plastic,cont,Tea,0,0,0
scen2_3,non_SSB,plastic,cont,"Water, bottled",142.26720554666798,4.083644298075,806.1029570000001
scen2_3,non_SSB,steel_bott_reuse,cont,"Water, Filtered tap",0,0,0
scen2_4,non_SSB,alum_can,cont,Coffee,0.034452864258646944,5.339568146050767e-4,0.0033358957329885346
scen2_4,SSB,alum_can,cont,Coffee,0,0,0
scen2_4,non_SSB,glass,cont,Coffee,0.6130194459706145,0.002162661908057677,0.04746010156376574
scen2_4,SSB,glass,cont,Coffee,0,0,0
scen2_4,non_SSB,plastic,cont,Coffee,0.03834041297241276,0.0011005249468351637,0.2172413533456582
scen2_4,SSB,plastic,cont,Coffee,0,0,0
scen2_4,non_SSB,alum_can,cont,Coffee + milk,0.004764734252399999,7.384472607999999e-5,4.6134499999999994e-4
scen2_4,SSB,alum_can,cont,Coffee + milk,0,0,0
scen2_4,non_SSB,glass,cont,Coffee + milk,0.27374127156341993,9.657276364799999e-4,0.02119311
scen2_4,SSB,glass,cont,Coffee + milk,0,0,0
scen2_4,non_SSB,plastic,cont,Coffee + milk,0.013985780392399998,4.0144847249999984e-4,0.0792451
scen2_4,SSB,plastic,cont,Coffee + milk,0,0,0
scen2_4,non_SSB,alum_can,cont,Juice,0.054378594658649644,8.427694420020777e-4,0.005265202931340449
scen2_4,SSB,alum_can,cont,Juice,0,0,0
scen2_4,SSB,bag_in_box,cont,Juice,0,0,0
scen2_4,non_SSB,carton,cont,Juice,0.12044478055318013,0.004763452561235626,0.26880270802108486
scen2_4,SSB,carton,cont,Juice,0,0,0
scen2_4,non_SSB,glass,cont,Juice,0.43088106562741646,0.0015200987075708237,0.033358907732856914
scen2_4,SSB,glass,cont,Juice,0,0,0
scen2_4,non_SSB,plastic,cont,Juice,7.428820305330358,0.21323719380524941,42.092581998344436
scen2_4,SSB,plastic,cont,Juice,0,0,0
scen2_4,non_SSB,carton,cont,Almond milk,0.054085473286,0.002139018271,0.12070528599999998
scen2_4,SSB,carton,cont,Almond milk,0,0,0
scen2_4,SSB,plastic,cont,Almond milk,0,0,0
scen2_4,SSB,bag_in_box,cont,"Milk, animal",0,0,0
scen2_4,non_SSB,carton,cont,"Milk, animal",0.16762430902716577,0.006629348656650632,0.3740956477293832
scen2_4,SSB,carton,cont,"Milk, animal",0,0,0
scen2_4,non_SSB,plastic,cont,"Milk, animal",10.767082584479224,0.3090588251456732,61.00757427729754
scen2_4,SSB,plastic,cont,"Milk, animal",0,0,0
scen2_4,non_SSB,bag_in_box,cont,Plant milk,0,0,0
scen2_4,SSB,bag_in_box,cont,Plant milk,0,0,0
scen2_4,non_SSB,carton,cont,Plant milk,0,0,0
scen2_4,SSB,carton,cont,Plant milk,0,0,0
scen2_4,non_SSB,carton,cont,Soy milk,1.1141620197260003,0.044063826611,2.486531726
scen2_4,SSB,carton,cont,Soy milk,0,0,0
scen2_4,SSB,glass,cont,Probiotic,0,0,0
scen2_4,non_SSB,plastic,cont,Probiotic,0.0808972202892,0.0023220774674999997,0.45837330000000004
scen2_4,non_SSB,alum_can,cont,Soda,5.9801769143975685,0.09268187956782512,0.5790301352448091
scen2_4,SSB,alum_can,cont,Soda,0,0,0
scen2_4,non_SSB,bag_in_box,cont,Soda,0.7682067606323436,0.015352394514580231,1.5105410317446626
scen2_4,SSB,bag_in_box,cont,Soda,0,0,0
scen2_4,SSB,carton,cont,Soda,0,0,0
scen2_4,non_SSB,glass,cont,Soda,1.8602099703114745,0.006562606243937282,0.1440178687661798
scen2_4,SSB,glass,cont,Soda,0,0,0
scen2_4,non_SSB,plastic,cont,Soda,3.623512426454836,0.10400946446117044,20.531253639710634
scen2_4,SSB,plastic,cont,Soda,0,0,0
scen2_4,non_SSB,alum_can,cont,Tea,0.2323732332305788,0.0036013630240957877,0.022499519092961492
scen2_4,SSB,alum_can,cont,Tea,0,0,0
scen2_4,non_SSB,bag_in_box,cont,Tea,0.1944894100375717,0.003886815769945786,0.38242859755586894
scen2_4,SSB,bag_in_box,cont,Tea,0,0,0
scen2_4,non_SSB,glass,cont,Tea,1.2047477294711602,0.004250211050354099,0.09327183660362753
scen2_4,SSB,glass,cont,Tea,0,0,0
scen2_4,non_SSB,plastic,cont,Tea,0.9942683034528386,0.028539522320342514,5.6336428088607935
scen2_4,SSB,plastic,cont,Tea,0,0,0
scen2_4,non_SSB,plastic,cont,"Water, bottled",20.285096944596,0.582264339525,114.937779
scen2_4,non_SSB,steel_bott_reuse,cont,"Water, Filtered tap",10.719155079205999,0.126106228386,1.57082995
scen3_1,non_SSB,alum_can,cont,Coffee,0,0,0
scen3_1,SSB,alum_can,cont,Coffee,0,0,0
scen3_1,non_SSB,glass,cont,Coffee,0,0,0
scen3_1,SSB,glass,cont,Coffee,0,0,0
scen3_1,non_SSB,plastic,cont,Coffee,0,0,0
scen3_1,SSB,plastic,cont,Coffee,0,0,0
scen3_1,non_SSB,alum_can,cont,Coffee + milk,0,0,0
scen3_1,SSB,alum_can,cont,Coffee + milk,0,0,0
scen3_1,non_SSB,glass,cont,Coffee + milk,0,0,0
scen3_1,SSB,glass,cont,Coffee + milk,0,0,0
scen3_1,non_SSB,plastic,cont,Coffee + milk,0,0,0
scen3_1,SSB,plastic,cont,Coffee + milk,0,0,0
scen3_1,non_SSB,alum_can,cont,Juice,0,0,0
scen3_1,SSB,alum_can,cont,Juice,0,0,0
scen3_1,SSB,bag_in_box,cont,Juice,0,0,0
scen3_1,non_SSB,carton,cont,Juice,0,0,0
scen3_1,SSB,carton,cont,Juice,0,0,0
scen3_1,non_SSB,glass,cont,Juice,0,0,0
scen3_1,SSB,glass,cont,Juice,0,0,0
scen3_1,non_SSB,plastic,cont,Juice,0,0,0
scen3_1,SSB,plastic,cont,Juice,0,0,0
scen3_1,non_SSB,carton,cont,Almond milk,0,0,0
scen3_1,SSB,carton,cont,Almond milk,0,0,0
scen3_1,SSB,plastic,cont,Almond milk,0,0,0
scen3_1,SSB,bag_in_box,cont,"Milk, animal",0,0,0
scen3_1,non_SSB,carton,cont,"Milk, animal",0,0,0
scen3_1,SSB,carton,cont,"Milk, animal",0,0,0
scen3_1,non_SSB,plastic,cont,"Milk, animal",0,0,0
scen3_1,SSB,plastic,cont,"Milk, animal",0,0,0
scen3_1,non_SSB,bag_in_box,cont,Plant milk,0,0,0
scen3_1,SSB,bag_in_box,cont,Plant milk,0,0,0
scen3_1,non_SSB,carton,cont,Plant milk,0,0,0
scen3_1,SSB,carton,cont,Plant milk,0,0,0
scen3_1,non_SSB,carton,cont,Soy milk,0,0,0
scen3_1,SSB,carton,cont,Soy milk,0,0,0
scen3_1,SSB,glass,cont,Probiotic,0,0,0
scen3_1,non_SSB,plastic,cont,Probiotic,0,0,0
scen3_1,non_SSB,alum_can,cont,Soda,0,0,0
scen3_1,SSB,alum_can,cont,Soda,0,0,0
scen3_1,non_SSB,bag_in_box,cont,Soda,0,0,0
scen3_1,SSB,bag_in_box,cont,Soda,0,0,0
scen3_1,SSB,carton,cont,Soda,0,0,0
scen3_1,non_SSB,glass,cont,Soda,0,0,0
scen3_1,SSB,glass,cont,Soda,0,0,0
scen3_1,non_SSB,plastic,cont,Soda,0,0,0
scen3_1,SSB,plastic,cont,Soda,0,0,0
scen3_1,non_SSB,alum_can,cont,Tea,0,0,0
scen3_1,SSB,alum_can,cont,Tea,0,0,0
scen3_1,non_SSB,bag_in_box,cont,Tea,0,0,0
scen3_1,SSB,bag_in_box,cont,Tea,0,0,0
scen3_1,non_SSB,glass,cont,Tea,0,0,0
scen3_1,SSB,glass,cont,Tea,0,0,0
scen3_1,non_SSB,plastic,cont,Tea,0,0,0
scen3_1,SSB,plastic,cont,Tea,0,0,0
scen3_1,non_SSB,plastic,cont,"Water, bottled",182.652783484916,5.242873752525,1034.932459
scen3_1,non_SSB,steel_bott_reuse,cont,"Water, Filtered tap",0,0,0
scen3_2,non_SSB,alum_can,cont,Coffee,0,0,0
scen3_2,SSB,alum_can,cont,Coffee,0,0,0
scen3_2,non_SSB,glass,cont,Coffee,0,0,0
scen3_2,SSB,glass,cont,Coffee,0,0,0
scen3_2,non_SSB,plastic,cont,Coffee,0,0,0
scen3_2,SSB,plastic,cont,Coffee,0,0,0
scen3_2,non_SSB,alum_can,cont,Coffee + milk,0,0,0
scen3_2,SSB,alum_can,cont,Coffee + milk,0,0,0
scen3_2,non_SSB,glass,cont,Coffee + milk,0,0,0
scen3_2,SSB,glass,cont,Coffee + milk,0,0,0
scen3_2,non_SSB,plastic,cont,Coffee + milk,0,0,0
scen3_2,SSB,plastic,cont,Coffee + milk,0,0,0
scen3_2,non_SSB,alum_can,cont,Juice,0,0,0
scen3_2,SSB,alum_can,cont,Juice,0,0,0
scen3_2,SSB,bag_in_box,cont,Juice,0,0,0
scen3_2,non_SSB,carton,cont,Juice,0,0,0
scen3_2,SSB,carton,cont,Juice,0,0,0
scen3_2,non_SSB,glass,cont,Juice,0,0,0
scen3_2,SSB,glass,cont,Juice,0,0,0
scen3_2,non_SSB,plastic,cont,Juice,0,0,0
scen3_2,SSB,plastic,cont,Juice,0,0,0
scen3_2,non_SSB,carton,cont,Almond milk,0,0,0
scen3_2,SSB,carton,cont,Almond milk,0,0,0
scen3_2,SSB,plastic,cont,Almond milk,0,0,0
scen3_2,SSB,bag_in_box,cont,"Milk, animal",0,0,0
scen3_2,non_SSB,carton,cont,"Milk, animal",0,0,0
scen3_2,SSB,carton,cont,"Milk, animal",0,0,0
scen3_2,non_SSB,plastic,cont,"Milk, animal",0,0,0
scen3_2,SSB,plastic,cont,"Milk, animal",0,0,0
scen3_2,non_SSB,bag_in_box,cont,Plant milk,0,0,0
scen3_2,SSB,bag_in_box,cont,Plant milk,0,0,0
scen3_2,non_SSB,carton,cont,Plant milk,0,0,0
scen3_2,SSB,carton,cont,Plant milk,0,0,0
scen3_2,non_SSB,carton,cont,Soy milk,0,0,0
scen3_2,SSB,carton,cont,Soy milk,0,0,0
scen3_2,SSB,glass,cont,Probiotic,0,0,0
scen3_2,non_SSB,plastic,cont,Probiotic,0,0,0
scen3_2,non_SSB,alum_can,cont,Soda,0,0,0
scen3_2,SSB,alum_can,cont,Soda,0,0,0
scen3_2,non_SSB,bag_in_box,cont,Soda,0,0,0
scen3_2,SSB,bag_in_box,cont,Soda,0,0,0
scen3_2,SSB,carton,cont,Soda,0,0,0
