distrib,cont_size,liter_cont,liter_drink,sug_add,sug_other,sug_unspec,sug_tot,mix_r,cont_type,bev_type,SSB_status
vending,0.405157627,20.257900000000003,20.257900000000003,54.300000000000004,24.68,0,78.97999999999999,0,glass,coffee_milk,SSB
vending,0.405157627,21.473399999999998,21.473399999999998,54.300000000000004,24.68,0,78.97999999999999,0,glass,coffee_milk,SSB
vending,0.405157627,61.583999999999996,61.583999999999996,54.300000000000004,24.68,0,78.97999999999999,0,glass,coffee_milk,SSB
vending,0.591470988,25.4332,25.4332,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,4.731700000000001,4.731700000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,3.5488,3.5488,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,76.89110000000001,76.89110000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,92.26960000000001,92.26960000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,13.6038,13.6038,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,1.7744,1.7744,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,4.731700000000001,4.731700000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,4.731700000000001,4.731700000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,9.463600000000001,9.463600000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,209.38060000000002,209.38060000000002,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,24.841800000000003,24.841800000000003,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,154.9653,154.9653,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,111.1965,111.1965,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,115.9282,115.9282,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,68.6106,68.6106,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,68.01920000000001,68.01920000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,78.074,78.074,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,117.1113,117.1113,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,57.9643,57.9643,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,90.49510000000001,90.49510000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,40.811499999999995,40.811499999999995,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,29.5735,29.5735,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,253.74089999999998,253.74089999999998,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,35.4883,35.4883,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,8.872100000000001,8.872100000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,228.8991,228.8991,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,73.3424,73.3424,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,152.59810000000002,152.59810000000002,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,176.25830000000002,176.25830000000002,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,2.3657999999999997,2.3657999999999997,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,9.463600000000001,9.463600000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,41.403,41.403,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,81.03150000000001,81.03150000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,14.1953,14.1953,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,58.5555,58.5555,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,7.097499999999999,7.097499999999999,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,15.9699,15.9699,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,32.5311,32.5311,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,69.79360000000001,69.79360000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,35.4883,35.4883,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,4.731700000000001,4.731700000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,50.8665,50.8665,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,125.39150000000001,125.39150000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,79.2568,79.2568,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,47.317499999999995,47.317499999999995,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,28.3906,28.3906,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,20.109900000000003,20.109900000000003,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,107.0563,107.0563,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,87.53760000000001,87.53760000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,121.843,121.843,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,7.6892000000000005,7.6892000000000005,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,47.31779999999999,47.31779999999999,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,151.4166,151.4166,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,7.0977,7.0977,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,307.56480000000005,307.56480000000005,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,13.0123,13.0123,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,120.6601,120.6601,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,246.64349999999996,246.64349999999996,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,106.46460000000002,106.46460000000002,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,167.38620000000003,167.38620000000003,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,38.4454,38.4454,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,299.2846,299.2846,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,110.6051,110.6051,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,10.646299999999998,10.646299999999998,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,117.1113,117.1113,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,66.24450000000002,66.24450000000002,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,28.3906,28.3906,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,27.2076,27.2076,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,24.8416,24.8416,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,13.0123,13.0123,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,49.092000000000006,49.092000000000006,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,30.165,30.165,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,41.403,41.403,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,21.293,21.293,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,39.0372,39.0372,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,3.5488,3.5488,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,20.110100000000003,20.110100000000003,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,31.347900000000003,31.347900000000003,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,42.5856,42.5856,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,14.7868,14.7868,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,308.74809999999997,308.74809999999997,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,143.1352,143.1352,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,4.1402,4.1402,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,32.531,32.531,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,20.110100000000003,20.110100000000003,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,94.6351,94.6351,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,144.3191,144.3191,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,267.3448000000001,267.3448000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,192.22840000000002,192.22840000000002,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,8.2805,8.2805,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,187.4967,187.4967,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,4.731700000000001,4.731700000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,4.731700000000001,4.731700000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,4.731700000000001,4.731700000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,9.463600000000001,9.463600000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,20.109900000000003,20.109900000000003,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,373.21799999999996,373.21799999999996,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,28.3906,28.3906,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,70.3851,70.3851,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,142.54459999999997,142.54459999999997,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,545.3358999999999,545.3358999999999,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,154.3741,154.3741,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,71.568,71.568,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,639.3806,639.3806,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,289.82169999999996,289.82169999999996,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,14.7867,14.7867,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,2.3659,2.3659,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,121.25150000000001,121.25150000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,99.9585,99.9585,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,44.952,44.952,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,26.0245,26.0245,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,36.0795,36.0795,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,364.3462,364.3462,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,215.88700000000003,215.88700000000003,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,99.36710000000001,99.36710000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,41.403,41.403,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,69.79310000000001,69.79310000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,30.165,30.165,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,181.58210000000003,181.58210000000003,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,121.25160000000001,121.25160000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,199.32580000000002,199.32580000000002,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,13.0123,13.0123,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,13.6038,13.6038,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,487.3719,487.3719,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,21.8843,21.8843,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,273.2593,273.2593,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,14.1953,14.1953,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,231.2653,231.2653,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,576.6841000000001,576.6841000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,401.0173,401.0173,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,14.1953,14.1953,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,17.7441,17.7441,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,140.76999999999998,140.76999999999998,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,77.4827,77.4827,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,15.3783,15.3783,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,23.0672,23.0672,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,41.9944,41.9944,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,102.91600000000001,102.91600000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,92.26950000000001,92.26950000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,146.6849,146.6849,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,89.9037,89.9037,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,52.6406,52.6406,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,99.367,99.367,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,14.1953,14.1953,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,215.2953,215.2953,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,264.9788,264.9788,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,42.5858,42.5858,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,17.152800000000003,17.152800000000003,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,222.98440000000002,222.98440000000002,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,3.5488,3.5488,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,4.731700000000001,4.731700000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,34.8966,34.8966,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,50.2749,50.2749,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,68.6107,68.6107,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,10.6465,10.6465,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,22.4761,22.4761,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,34.8969,34.8969,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,14.1953,14.1953,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,70.3851,70.3851,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,41.4029,41.4029,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,17.152900000000002,17.152900000000002,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,15.969700000000001,15.969700000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,114.1539,114.1539,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,92.2693,92.2693,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,10.055100000000001,10.055100000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,204.05720000000002,204.05720000000002,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,19.5184,19.5184,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,6.5061,6.5061,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,258.4729,258.4729,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,62.1043,62.1043,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,238.36240000000004,238.36240000000004,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,8.2807,8.2807,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,49.0919,49.0919,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,39.628600000000006,39.628600000000006,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,13.0123,13.0123,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,7.0977,7.0977,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,11.829400000000001,11.829400000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,45.5432,45.5432,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,277.3998,277.3998,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,66.24470000000001,66.24470000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,70.9765,70.9765,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,3.5488,3.5488,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,13.6038,13.6038,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,2.9573,2.9573,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,5.9148,5.9148,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,4.1403,4.1403,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,5.9148,5.9148,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,3.5488,3.5488,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,9.463600000000001,9.463600000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,4.1403,4.1403,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,52.0496,52.0496,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,28.982099999999996,28.982099999999996,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,12.4209,12.4209,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,9.463400000000002,9.463400000000002,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,141.953,141.953,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,113.5617,113.5617,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,4.1403,4.1403,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,35.4881,35.4881,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,9.463600000000001,9.463600000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,4.731700000000001,4.731700000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,21.2928,21.2928,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,49.0919,49.0919,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,100.5497,100.5497,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,7.0977,7.0977,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,4.731700000000001,4.731700000000001,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,18.927,18.927,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,9.463400000000002,9.463400000000002,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,14.1953,14.1953,57.480000000000004,0,0,57.480000000000004,0,plastic,soda,SSB
vending,0.591470988,8.872100000000001,8.872100000000001,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,107.0563,107.0563,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,293.36990000000003,293.36990000000003,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,263.2049,263.2049,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,14.1953,14.1953,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,18.927,18.927,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,25.4334,25.4334,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,53.232400000000005,53.232400000000005,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,52.0495,52.0495,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,69.2021,69.2021,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,71.56790000000001,71.56790000000001,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,86.3549,86.3549,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,4.1403,4.1403,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,104.6904,104.6904,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,1.1829,1.1829,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,125.3919,125.3919,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,35.4883,35.4883,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,28.3906,28.3906,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,4.731700000000001,4.731700000000001,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,174.4838,174.4838,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,28.3906,28.3906,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,76.8913,76.8913,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,23.0675,23.0675,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,31.347800000000003,31.347800000000003,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,14.1953,14.1953,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,56.7811,56.7811,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,96.41000000000001,96.41000000000001,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,2.3659,2.3659,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,96.4097,96.4097,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,71.568,71.568,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,162.65449999999998,162.65449999999998,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,178.624,178.624,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,1.7744,1.7744,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,138.4041,138.4041,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,358.43159999999995,358.43159999999995,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,237.17979999999997,237.17979999999997,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,14.1953,14.1953,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,3.5488,3.5488,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,40.220000000000006,40.220000000000006,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,30.1652,30.1652,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,4.731700000000001,4.731700000000001,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,111.7877,111.7877,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,9.463600000000001,9.463600000000001,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,22.4759,22.4759,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
vending,0.591470988,92.26950000000001,92.26950000000001,49.029999999999994,0,0,49.029999999999994,0,plastic,tea,SSB
